k Linear Matter Galaxy Monopole Quadrupole Hexadecapole
0.0019705578015017985 28811.123011437157 8982.06112101728 10599.762486771046 14639.01386295009 8495.087335273134 555.5826199770296
0.0020165510387247466 29363.54659063567 9154.219079344048 10823.522737839183 14940.107257853779 8657.720666937665 566.1905372448592
0.0020636177678638587 29923.67137729542 9328.772442086512 11050.397254959411 15245.37264032725 8822.596345189224 576.9426736361833
0.0021117830444482445 30491.466696987172 9505.711314635637 11280.373236674975 15554.797279815259 8989.706680944388 587.8383798975557
0.0021610725088083765 31066.895168780036 9685.023711427244 11513.435167691394 15868.368451225022 9159.04398737712 598.8770067912709
0.002211512399725489 31649.912489256996 9866.695488611193 11749.564731570174 16186.073435057044 9330.60057992463 610.0579051049132
0.0022631295683995297 32240.466524097876 10050.710049992977 11988.74042753123 16507.89715023842 9504.367469222352 621.3803352852784
0.002315951492743152 32838.488900829754 10237.045600967716 12230.933987417468 16833.794887969718 9680.319307587974 632.8424273562754
0.0023700062920093278 33443.89685130691 10425.67576635245 12476.111184280036 17163.70176486787 9858.419608958875 644.4415416960684
0.002425322741760353 34056.59853437091 10616.571340540399 12724.234117826049 17497.55250515833 10038.631671470679 656.1750238820583
0.002481930289186255 34676.49290265998 10809.70024777324 12975.261163283698 17835.281827610903 10220.918791145768 668.0402195260997
0.002539859068780724 35303.46946167156 11005.027467050131 13229.146874083503 18176.824444563485 10405.244261452453 680.0344741846108
0.002599139918382933 35937.408032869134 11202.514958299722 13485.841886228429 18522.115062099616 10591.571373403714 692.1551333884663
0.0026598043955937583 36578.17852146903 11402.121590013243 13745.292824538954 18871.088379271318 10779.863415208227 704.3995426785435
0.0027218847945751795 37225.64068956253 11603.80306854382 14007.442211091795 19223.679088042874 10970.08367219428 716.7650476271804
0.002785414163241766 37879.643935253465 11807.51186928269 14272.228376085839 19579.821872755474 11162.195426787837 729.2489936303499
0.0028504263208534346 38540.02607547549 12013.19683880342 14539.584937121976 19939.44771637521 11356.159913874813 741.8485841979947
0.002916955876018796 39206.602204060466 12220.799525467513 14809.4359884437 20302.444629372454 11551.91458443531 754.5593703794884
0.0029850382451187293 39879.167753975395 12430.255210252819 15081.697458819097 20668.67287158903 11749.381532750946 767.3758366718185
0.003054709671159968 40557.505418247616 12641.495200529645 15356.280122896866 21037.99221482806 11948.482586685857 780.2924497970844
0.0031260072430687037 41241.385064805465 12854.446805902538 15633.089570598531 21410.2624046852 12149.139563924185 793.3036763726427
0.0031989689154345376 41930.56354076986 13069.03327728484 15912.026128199552 21785.343159908152 12351.274271294096 806.4039829206275
0.003273633528715244 42624.78449072083 13285.17375033633 16192.984785028868 22163.094172103552 12554.808504842016 819.5878358646905
0.003350040829913133 43323.77818997773 13502.783193587898 16475.855126238523 22543.37510469685 12759.66404955272 832.8497016545643
0.0034282314937339707 44027.261393950015 13721.772361582181 16760.521272082893 22926.045592711285 12965.762678921252 846.1840465762824
0.0035082471442397923 44734.937204621725 13942.047753362123 17046.86182410279 23310.96524207356 13173.026154966847 859.5853368695778
0.0035901303770070683 45446.493160027094 14163.510988367994 17334.749043809075 23697.98823483102 13381.373236683477 873.0478302216933
0.0036739247818020743 46161.583079162745 14386.052865575244 17624.041031221706 24086.910316828245 13590.69028462469 886.5635267933413
0.0037596749657854674 46879.833232535595 14609.555407729042 17914.58442672897 24477.49145603828 13800.843827735927 900.1230457074228
0.003847426577258502 47600.85360635391 14833.895560008574 18206.219284830953 24869.491052672256 14011.700088442089 913.716986074948
0.0039372263299634795 48324.23802327015 15058.94523062766 18498.7791263459 25262.668452167716 14223.12526749487 927.3359468534233
0.004029122027951348 49049.56412444602 15284.571285493006 18792.09092955397 25656.782944678285 14434.985543486451 940.9705268453268
0.004123162591029753 49776.39338265943 15510.635552555274 19085.97513357488 26051.593764761183 14647.147072970645 954.6113247511151
0.004219398080805024 50504.27114788508 15736.994836299316 19380.2456545038 26446.86009098168 14859.475990161365 968.248938986575
0.004317879727332021 51232.726726752866 15963.500942810997 19674.709914889296 26842.3410457829 15071.83840688815 981.8739679858895
0.004418659956385941 51961.273497261136 16190.000715850436 19969.168887008465 27237.79569516009 15284.10041254021 995.4770099585741
0.004521792417370702 52689.40503913793 16416.33479519222 20263.415473202673 27632.975254071942 15496.12376287158 1009.0483650563898
0.004627332011878689 53416.55798204251 16642.325711227757 20557.2190114389 28027.55221006193 15707.726680011741 1022.5753274327044
0.004735334922917116 54142.12696788029 16867.782701776498 20850.33153604003 28421.15336895354 15918.702132616254 1036.043448427976
0.004845858644816496 54865.487517168986 17092.50904727981 21142.497313642234 28813.404891066653 16128.842745636217 1049.4382577965512
0.004958962013837212 55585.99666422365 17316.30227193686 21433.453096068348 29203.9328500941 16337.941109599531 1062.7452850931847
0.005074705239490466 56302.99336689694 17538.9542720307 21722.928277012372 29592.363234420576 16545.78978106225 1075.9500596702578
0.005193149936590212 57015.79897683803 17760.251463149434 22010.645071533054 29978.32194738088 16752.181282572834 1089.0381106780385
0.005314359158053242 57723.71777184258 17979.97494679166 22296.31871859656 30361.434809121114 16956.908103594407 1101.9949668938184
0.005438397428464796 58426.03755172012 18197.900696801375 22579.657706845446 30741.327557637476 17159.762700897296 1114.8061570824434
0.005565330778427646 59122.03029896455 18413.799766032214 22860.364023518126 31117.625850399712 17360.537499087448 1127.4572096096063
0.005695226779712825 59810.94654984644 18627.436505566406 23138.130859402227 31489.946151384982 17559.019887218536 1139.9333155270842
0.005828154581230846 60491.96169649152 18838.55160045626 23412.620913155366 31857.818969645316 17754.950075651825 1152.216488677568
0.00596418494584246 61164.201103146115 19046.870014351425 23683.476566653913 32220.72756579812 17948.04234906228 1164.2869982470436
0.006103390288028621 61826.77295294593 19252.1113672234 23950.333158084708 32578.15461185735 18138.01068461836 1176.125095281616
0.006245844712439618 62478.76976354948 19453.990410320475 24212.81958828961 32929.582681560656 18324.56902011731 1187.7110304041062
0.006391624053343999 63119.26966511909 19652.217425649033 24470.558829789483 33274.49425443935 18507.431255972213 1199.0250540768993
0.006540805914998253 63747.33777626731 19846.49865603556 24723.168473981557 33612.371720502335 18686.3112568016 1210.047416530961
0.0066934697129586605 64362.02767804762 20036.536765792902 24970.2613165243 33942.69738526973 18860.922853670094 1220.7583677862265
0.006849696716357447 64962.382985659104 20222.03133188607 25211.44598067811 34264.95347512186 19030.979846086957 1231.1381575961186
0.007009570091165618 65547.43901710183 20402.67936536047 25446.32757817671 34578.62214295602 19196.196004295085 1241.167035530004
0.0071731749444656125 66116.21202290813 20578.171997088357 25674.503415165058 34883.176175657245 19356.28012906948 1250.824951432938
0.007340598369757212 66667.60186108781 20748.164465954236 25895.524237691712 35178.00640787151 19510.897468940013 1260.0892168580838
0.007511929493320969 67200.44339982868 20912.291964600463 26108.91473642953 35462.46103170782 19659.69061586877 1268.935771689851
0.007687259521663728 67713.56495773088 21070.187667533315 26314.196847542353 35735.887807274354 19802.30194127804 1277.3405439677567
0.007866681790071581 68205.7914994568 21221.483726801154 26510.891050450566 35997.63443661952 19938.37379341539 1285.2794615067369
0.008050291812295982 68675.94748575083 21365.812161595466 26698.51753221291 36247.04857452445 20067.548501864094 1292.7284521049114
0.008238187331399601 69122.85985961818 21502.805790319133 26876.59741114409 36483.47783966152 20189.468381830116 1299.6634432999779
0.008430468371788968 69545.3611628775 21632.099203317503 27044.65401800663 36706.26982694941 20303.77573902883 1306.0603627761645
0.00862723729246145 69942.29277630098 21753.329774154725 27202.214232901813 36914.77211953286 20410.112874768656 1311.8951380147091
0.00882859884149515 70312.50827552684 21866.138706998987 27348.809875458413 37108.33230246206 20508.122091050514 1317.143696526818
0.009034660211810526 70654.8596184652 21970.16698086043 27483.972419330483 37286.29663779459 20597.445517887983 1321.7820687669146
0.00924553109823357 70968.07468465016 22065.018971735255 27607.185331246794 37448.00038790564 20677.72382848209 1325.7871315615437
0.009461323755890769 71250.83107170886 22150.284400947432 27717.912681279155 37592.77343168179 20748.596990461352 1329.136178542285
0.009682153059967086 71501.82966814334 22225.56026405241 27815.627818140747 37719.94566908008 20809.704989952723 1331.8065063136612
0.009908136566858666 71719.80001051762 22290.45249312429 27899.81554203342 37828.847075757876 20860.687843413034 1333.7754117071636
0.010139394576752917 71903.50527321789 22344.577511579257 27969.97414091494 37918.80772091019 20901.18560464033 1335.0201918038358
0.010376050197669117 72051.74735713375 22387.563819864325 28025.617471822577 37989.1577854961 20930.838372043192 1335.5181440811384
0.010618229410993836 72163.37205589344 22419.05360534668 28066.27707920618 38039.227581355815 20949.286296325095 1335.2465661434733
0.010866061138545968 72237.27427655885 22438.70436920519 28091.504341411797 38068.347570812315 20956.169588263976 1334.1827562070741
0.011119677311206989 72272.40329004046 22446.190562608368 28100.872635861437 38075.84838698498 20951.128526926714 1332.304012861489
0.01137921293915315 72267.75660921414 22441.20232359851 28093.975689940573 38061.08536231363 20933.818069014593 1329.5888560958617
0.011644806183726856 72222.30886341956 22423.427625284734 28070.404004621883 38023.60322414476 20904.00596931699 1326.0252307143464
0.011916598430985588 72135.06442561097 22392.565966653823 28029.762728801335 37963.03498043092 20861.51253382095 1321.6054686289337
0.012194734366967382 72005.10395257808 22348.340558650674 27971.687665118083 37879.014371066674 20806.158457011163 1316.321926672619
0.012479362054713113 71831.59044136002 22290.500196402805 27895.847724826683 37771.17539129892 20737.764535055856 1310.166962398085
0.012770633013086435 71613.77493511295 22218.8210357596 27801.947261448197 37639.15230522931 20656.151671091608 1303.1329341461208
0.013068702297433463 71351.00206664574 22133.108319860276 27689.72834382622 37482.57965944732 20561.140880877105 1295.2122009244856
0.013373728582124962 71042.7153993282 22033.198043152694 27558.97295251007 37301.09229729024 20452.553298164217 1286.3971225693033
0.013685874245025178 70688.46252437033 21918.9585400689 27409.505083017983 37094.32537265098 20330.210180508377 1276.6800596930193
0.014005305453932197 70287.89987307579 21790.291985436517 27241.192739405484 36861.91436473063 20193.932914994326 1266.0533738678773
0.01433219225503574 69840.83164219526 21647.147490781612 27053.96499593348 36603.57096453383 20043.58576941304 1254.5125460175143
0.014666708663439686 69347.42601683644 21489.594475078364 26847.907316398127 36319.556357664296 19879.342539726797 1242.0756306174271
0.01500903275579735 68808.07150873756 21317.773911988083 26623.198164057147 36010.37365725774 19701.513281448293 1228.7706167100698
0.01535934676510897 68223.26705279741 21131.86100746554 26380.060533026746 35676.52723093093 19510.408722325537 1214.625537082253
0.015717837177731626 67593.62175575897 20932.065114444547 26118.761876478093 35318.52163599138 19306.339665050447 1199.6684248678982
0.01608469483265355 66919.85467196246 20718.629671901544 25839.614069655414 34936.861602704754 19089.616980530154 1183.9273137127234
0.016460115023085496 66202.79411719226 20491.832002543033 25542.973192292044 34532.05201807233 18860.55160159163 1167.4302376661212
0.016844297600423153 65443.37651283735 20251.982966680363 25229.23912715561 34104.597909660064 18619.454516208105 1150.2052311214493
0.0172374470806362 64642.6447552712 19999.42647069983 24898.8549725211 33655.00442980047 18366.636761508846 1132.2803287665172
0.017639772753140433 63801.746108171705 19734.53882941925 24552.306267479362 33183.776840116385 18102.409417492305 1113.6835655480604
0.018051488792211082 62922.10540371862 19457.782293097916 24190.190676009235 32691.54204377905 17827.14820599328 1094.4469672361624
0.018472814370996342 62006.411852213896 19170.00987748781 23813.614544820168 32179.752016703205 17541.667395192188 1074.6296480921474
0.018903973778192213 61057.84782976587 18872.226923922397 23423.88275722295 31650.20143177566 17246.963441741693 1054.301982079952
0.01934519653744044 60079.56719907396 18565.429870178374 23022.289043493867 31104.685695261254 16944.033242765767 1033.5343789830868
0.019796717529513327 59074.68098809582 18250.601812666097 22610.11024898048 30544.99978172108 16633.873522486334 1012.3972472625869
0.02025877711735017 58046.24569918694 17928.708885912612 22188.60166471949 29972.93819313043 16317.480816322879 990.9609942615689
0.02073162127401229 56997.25262690786 17600.69695826548 21758.99276853325 29390.29492268026 15995.851455966267 969.2960257974772
0.0212155017136245 55930.61819430666 17267.48864688438 21322.483380344613 28798.86342296968 15669.981557247145 947.4727463603566
0.02171067602537265 54849.17530808937 16929.980652161496 20880.240231713484 28200.436579359324 15340.867009198526 925.5615588449468
0.022217407810628847 53755.665724427934 16589.04140901775 20433.393945961125 27596.80668733562 15009.503465185526 903.6328646461228
0.02273596682327715 52653.06706910281 16245.608920963767 19983.16620460061 26989.803736111502 14676.898311676667 881.7562875667784
0.02326662911331458 51546.168770877644 15901.161501109938 19531.4813922016 26381.484927431415 14344.129920465 859.9968340491738
0.023809677173803584 50440.15685164483 15557.292028575688 19080.41309717475 25773.990627110743 14012.30260087649 838.4178081925014
0.02436540009125466 49339.850217411935 15215.478866202442 18631.886349536253 25169.46053704616 13682.520387568635 817.0825092963153
0.02493409369951878 48249.70116825092 14877.08599150115 18187.67776769633 24570.03356825177 13355.887000968236 796.054234726957
0.025516060737271837 47173.8012953031 14543.36480055917 17749.41787927796 23977.847852248495 13033.505852015613 775.3962796380587
0.026111611009174595 46115.89107145011 14215.457070639886 17318.594947957154 23395.040760547792 12716.480049689819 755.1719372698449
0.026721061550794324 45079.37262726902 13894.398922494083 16896.560100019546 22823.748930308488 12405.91241146029 735.4444988139061
0.0273447367973758 44067.32522860371 13581.125631178067 16484.533554396738 22266.108298300915 12102.905476586786 716.2772537606252
0.02798296875655116 43082.52681541208 13276.477624222849 16083.612330017508 21724.22918052062 11808.547025384123 697.7324022144372
0.028636097185081158 42127.569204174826 12981.218288076603 15694.791547803337 21199.553095524498 11523.536514150323 679.8430302673173
0.029304469769721415 41204.87651268079 12696.038726235203 15318.969997448554 20692.79616376079 11248.152148940611 662.6106316601346
0.02998844231231028 40316.61828208249 12421.550424457462 14956.942198200977 20204.638027520534 10982.650973275977 646.0351155498861
0.030688378919176425 39464.72867014676 12158.292173667376 14609.40742561493 19735.758242282653 10727.289998532176 630.116391003229
0.03140465219496752 38650.93207450821 11906.73796845229 14276.979912854997 19286.83630032689 10482.326213423139 614.8543668630773
0.032137643441002756 37876.7692733925 11667.305079130472 13960.199276864942 18858.55165640593 10248.016593925378 600.2489519252799
0.0328877428582551 37143.25415826626 11440.252416072488 13659.397951670047 18451.388881605413 10024.52021691719 586.2952580473846
0.033655349755070944 36449.033631780374 11225.1350730864 13373.989993074762 18064.616724353113 9811.385362131628 572.95846566996
0.0344408727597382 35791.98048940159 11021.27943464984 13103.0898671554 17697.036199807975 9607.925296277324 560.1922325091501
0.03524473003801584 35170.10456278489 10828.054153918814 12845.865467234416 17347.447775368408 9413.452967393416 547.9501933771423
0.03606734951574028 34581.42659142129 10644.831615043393 12601.487949641663 17014.608410269837 9227.262509240101 536.185585339172
0.03690916910662778 34022.50029988074 10470.536814645799 12368.545856652789 16696.670490460983 9048.386771721134 524.8461523364019
0.03777063694539365 33488.95334491288 10303.815053989101 12145.263044960178 16391.34645720691 8875.668461770798 513.875639595874
0.03865221162631262 32976.610146702384 10143.37738941469 11929.94729634944 16096.32719197263 8707.941761858265 503.2177559338401
0.039554362447347016 32480.099101634438 9987.632512523533 11720.513210219093 15808.884053214208 8543.88763517868 492.8180356295357
0.04047756965997322 31992.60897217024 9834.624340702025 11514.40178707573 15525.771044319596 8381.998092565073 482.6242643970164
0.041422324724838935 31507.530024738116 9682.463527668973 11309.140376154373 15243.711183709765 8220.762571159945 472.58605671424317
0.042389130573387786 31017.901181326306 9529.156177118773 11102.124492265699 14959.43139898921 8058.747986797301 462.66774218134594
0.04337850187558989 30516.81941383086 9372.73208706618 10890.783117245877 14669.665944196708 7894.564933194089 452.841549606233
0.044390965313921664 29997.56751295454 9211.317180857332 10672.674532463674 14371.344330642689 7726.965675758641 443.0920233576077
0.04542705986374043 29453.588528691133 9043.135954095387 10445.491652981795 14061.652205245471 7554.887554320697 433.4197140427683
0.04648733708020256 28878.902251906162 8866.614656057458 10207.195302059281 13738.073665868951 7377.440468127926 423.8355354893865
0.0475723613918789 28268.18921067472 8680.417981166078 9956.065191740481 13398.625110912144 7194.036966082822 414.3679012258873
0.04868271040122279 27617.492233246434 8483.608874996362 9690.907022721989 13041.922271517973 7004.381207393893 405.0557555866678
0.0498189751920516 26924.72165037205 8275.777106469754 9411.22269319924 12667.57227871616 6808.650160281709 395.953681464504
0.050981760644204246 26189.61390596416 8057.0135464161895 9117.17546718017 12275.968502215555 6607.36540102765 387.1231964993348
0.05217168575554349 25413.84906999154 7827.941434573035 8809.631565517047 11868.438495843318 6401.449782635519 378.6327112900252
0.053389383971473504 24600.60521685998 7589.72282887652 8490.166165377124 11447.164022263443 6192.1577158730215 370.55221317017583
0.05463550352214876 23754.56918395748 7343.965086339323 8160.941160812765 11015.067672300382 5981.022706507457 362.9517529817402
0.05591070776755293 22883.262669083077 7092.82420289565 7824.838478195489 10575.937373745483 5769.877867999541 355.8971639175675
0.05721567555063246 21996.163330173884 6838.906624313211 7485.33075111045 10134.246375155446 5560.745412959517 349.442237701791
0.05855110155867238 21104.815238313462 6585.355704913693 7146.590849045025 9695.268409749911 5355.818562184441 343.61802276646074
0.05991769669310619 20220.594388934383 6335.34267385469 6812.821980722232 9264.21208498875 5157.138990634268 338.43740411845795
0.06131618844795775 19354.774072050473 6091.950256902895 6488.104929826022 8846.131486761213 4966.56988287201 333.8963966040045
0.06274732129711574 18519.883500394215 5858.289778778597 6176.549437459079 8445.93404735609 4785.777043787947 329.9704800715206
0.06421185709064758 17727.065228971147 5637.047927119135 5881.695848225611 8067.802908437538 4615.993386404431 326.6106650465234
0.0657105754603627 16985.606246407442 5430.405314292179 5606.405381436633 7714.993006094869 4457.94924338629 323.7443612311935
0.0672442742348425 16303.416625890255 5240.069629777781 5352.906467444077 7389.874998236842 4311.97106462072 321.28852615096383
0.06881376986415663 15685.915102103108 5067.0777017178 5122.533559331099 7093.73497477864 4177.898282498798 319.1483846129981
0.07041989785449289 15135.669284898693 4911.728299888422 4915.637147700175 6826.575766613227 4055.0392070180656 317.22238118363197
0.07206351321293053 14652.075511406832 4773.423840522166 4731.381287984623 6587.025552216391 3942.3092820164597 315.4297486162821
0.07374549090259547 14231.777966785075 4650.92287909028 4568.076475387058 6372.697703659099 3838.3196374477925 313.70210703288524
0.07546672630843887 13868.440218286076 4542.354996109284 4423.201701273304 6180.237290164926 3741.447637873619 311.9919664533504
0.07722813571388643 13551.49006609548 4444.960858202109 4293.072013820077 6005.117961730835 3650.0164442618193 310.3146359625266
0.07903065678861348 13268.69880693936 4355.64558617482 4173.570063995201 5842.382702164776 3562.4182724686893 308.71283660193376
0.08087524908770449 13006.565752836977 4271.081157922673 4060.284997500343 5686.853041321405 3477.1837697753263 307.24961472368875
0.08276289456246344 12749.404602911354 4187.6107669042085 3948.3933896055028 5533.076939951979 3393.0775901231327 306.02175466016735
0.08469459808314585 12481.659456978081 4102.087660812291 3833.77126933672 5376.530970424973 3309.350310990941 305.12518196297606
0.08667138797389233 12189.300220200505 4011.845527353143 3712.9541721069295 5213.590666875347 3225.6918981217705 304.65128617270256
0.08869431656014705 11861.30831575216 3914.548682754192 3582.9355337721 5041.271791222136 3142.1193878648583 304.6891701014509
0.09076446072885357 11491.27254348353 3809.4603005930876 3442.8430624571943 4859.011262385336 3059.2233753333294 305.27584613017433
0.09288292250172499 11077.82963649715 3696.9357389432375 3293.26096667234 4667.901892347197 2977.9152684051805 306.4110406969291
0.09505082962189502 10625.042289565761 3578.0411655208504 3135.7147507960085 4470.022336153185 2899.185787156606 308.0728397675988
0.09726933615426168 10142.73454953899 3455.3734386706146 2973.747771750396 4269.497227180861 2824.158568336478 310.1994515970646
0.09953962309984234 9645.245066070016 3331.9493726210676 2811.4397950146085 4070.9004392707307 2753.674395352502 312.6958432340011
0.10186289902446866 9149.691085474267 3210.792455214841 2652.8511169327458 3878.5306203605833 2688.0760208653396 315.43456239455105
0.10424040070215558 8673.47560024256 3095.3009072115024 2502.5096226955475 3696.8374823679683 2627.2509131285033 318.248694653736
0.10667339377348571 8232.158900599865 2987.813494824101 2363.498303459942 3528.6188599493476 2570.4658726977377 320.96016325722985
0.10916317341936148 7837.83126588914 2889.716392664608 2237.597761368505 3375.0368654978683 2516.4791880688254 323.39021130746494
0.11171106505048242 7497.454767227743 2801.892513543608 2125.896814120344 3236.4392360466777 2463.889551690389 325.3818977008163
0.11431842501291503 7212.269796419899 2723.7327257051606 2027.4773384650061 3111.507927321284 2411.892956980534 326.9651935075357
0.11698664131013058 6977.367117533973 2653.847906178067 1940.3766962044497 2997.9784313558107 2360.158805652423 328.27593054515813
0.11971713434189657 6781.60667293984 2590.487001263981 1862.1684164887088 2893.3424484381335 2308.683114841866 329.4650124825182
0.12251135766041178 6611.071249197639 2531.19089038283 1789.5125711194075 2794.558896886716 2258.1147662796157 330.73167474213625
0.12537079874409196 6449.453156079385 2473.683439688523 1719.3546010806922 2699.0163644616464 2209.482140845846 332.2563526951915
0.12829697978941476 6279.394897953229 2416.1042847561707 1649.2436381115638 2604.9248213562696 2164.1147847424127 334.1788541266757
0.13129145852124655 6086.652199352274 2356.738527327265 1576.9651656243475 2510.986022765518 2123.716103374631 336.62265395713024
0.13435582902208262 5863.538524083963 2295.1350137559666 1502.0226636626362 2416.8402959492428 2088.4407962656214 339.43240265560416
0.13749172258064205 5610.588732106599 2231.797695711112 1425.21554214262 2322.8912938851754 2057.072749881791 342.23192484885834
0.14070080856026837 5337.326045982143 2167.596323137611 1347.8238906997224 2229.893640812831 2028.1806243419214 344.6600982776833
0.14398479528760066 5058.0836146422735 2104.080330892105 1271.9679601507967 2139.288831435961 2000.4916174737577 346.61767798746894
0.14734543096198344 4788.0660765683515 2042.7809232203547 1199.698271403769 2052.6341771702037 1973.0401146051684 348.1650122261607
0.1507845045861051 4540.586713510542 1984.836528923422 1132.5057398260396 1971.0651678779961 1945.3337890877563 349.43124692946
0.15430384691835647 4324.4920064613725 1930.9041686171959 1071.1776054986035 1895.301647369154 1917.6410511924707 350.71442981788545
0.15790533144741759 4142.897580860089 1880.986543625555 1015.6285920180736 1825.3176493863245 1890.2669384276494 352.1944644557989
0.1615908753895919 3992.7161763473487 1834.4857583477917 964.9925158238146 1760.2614213505829 1863.2757562223144 353.83354271599075
0.16536244070941788 3863.754363467246 1790.3388091231107 917.7867274790616 1698.742415040282 1836.6982238727035 355.49161621687807
0.16922203516410356 3742.7989177441536 1747.572095730032 872.6914747408748 1639.56423948965 1810.5649610871494 356.96741944123914
0.17317171337233528 3617.1967911388106 1705.3882955459742 828.6562106043809 1581.8529478719213 1784.9483565151606 358.05272129163563
0.17721357790803585 3478.6981777259098 1663.2271964220242 784.9516520272279 1525.1094822404752 1760.080267269873 358.62915501965114
0.18134978041964953 3325.487964611202 1621.4209957643009 742.0474278476055 1470.1396041731505 1736.7914958167187 358.8861003437098
0.1855825227755519 3162.086944007234 1580.5266251170362 700.7121181216484 1417.9623348533282 1715.7176501583622 359.06925201909945
0.18991405823619356 2998.1692964116755 1540.878039457371 661.4048389733618 1368.8390476374602 1696.5559041632944 359.25784636949635
0.19434669265360183 2844.8778174986405 1502.7478175025371 624.4931608406732 1322.4107768309461 1677.9976540494906 359.3988024802065
0.19888278569888077 2709.479236227407 1466.1519847638278 589.983632000051 1278.2644257512216 1659.1340734138191 359.427390946633
0.20352475211835758 2593.563576466654 1430.9638465426763 557.6689483384845 1236.1225093753064 1639.8708070174885 359.308104260124
0.20827506301905144 2492.6165890141297 1396.9484416412868 527.1899611592646 1195.7003376986088 1620.319080895451 359.0041019667469
0.21313624718414376 2399.125117214952 1363.9182565842052 498.271547000259 1156.9271795411883 1600.8181542793602 358.4981126338932
0.218110892419152 2305.2418279408043 1331.746899306085 470.73662700978605 1119.8603946727324 1581.76824603859 357.78586719655254
0.22320164692952346 2205.8142031002694 1300.3159427984726 444.4197147590343 1084.4411860364062 1563.3038824431012 356.85439798434044
0.22841122073038256 2101.6060286925467 1269.579851143199 419.2590437729613 1050.3801018745062 1544.9935035901353 355.6642852926729
0.23374238708918124 1997.185931188934 1239.525107917413 395.2332451197658 1017.4463232510941 1526.406909232369 354.2022228942461
0.23919798400202372 1898.3900944662903 1210.2325320967766 372.4321772539577 985.7650827069197 1507.7035878421045 352.5362501715334
0.24478091570444402 1809.2203477242842 1181.8423249003308 351.015835218893 955.6691589258488 1489.3605258759058 350.788354957219
0.25049415421745025 1729.9457032373903 1154.370072614846 330.98462171572237 927.2325743514589 1471.5514397104853 349.0023653833916
0.2563407409296515 1656.8658817145983 1127.637602181593 312.09402032510894 900.043045079148 1453.8448026922586 347.0790026583575
0.26232378821631236 1585.7108682653484 1101.4906482387025 294.1297020413129 873.7631482416953 1435.9041694075554 344.9409529526624
0.2684464810961965 1513.917418745459 1075.892810372468 277.02888820653016 848.3223485553597 1417.7162969289193 342.5856493403958
0.2747120789270809 1441.5722546510622 1050.9174596554542 260.8702034074209 823.9186057310654 1399.587129303251 340.0858351199606
0.2811239171408461 1371.3396631127875 1026.5558630322255 245.62672805372762 800.5206356378166 1381.5273130188298 337.455504536222
0.28768540901905915 1305.5750376882131 1002.7511958455523 231.20955904744812 777.9603525123937 1363.372417735763 334.67446414872444
0.29440004751000337 1244.9912803557327 979.4347352213753 217.51431722930494 756.0411463080882 1344.9222739852132 331.7154240178328
0.3012714070881164 1188.4789470840244 956.6255437335942 204.54985792691267 734.844920649252 1326.3382128873684 328.6126906475676
0.3083031456568277 1134.3259306156563 934.36368525647 192.35269946795404 714.5087430049642 1307.8526016423652 325.4121640892869
0.31549900649580886 1081.0337568939676 912.6366804611419 180.89253150397138 695.0155266793219 1289.4965443069405 322.1242515890457
0.3228628202536727 1028.8396696894758 891.3908614109731 170.0872343795886 676.2138894432579 1271.1251874905374 318.728216938382
0.3303985069871855 978.9223520390656 870.5579713477669 159.83597393904228 657.9107900719908 1252.5380335067937 315.1935256626409
0.3381100782480682 932.0988621677409 850.1280492618392 150.11047978988972 640.0864712562158 1233.7574242131434 311.5293468505866
0.3460016392185109 888.2667093394696 830.1069564223329 140.90331999621966 622.765475423674 1214.8606360364504 307.7547236802345
0.35407739089652696 846.1940271679887 810.49921388275 132.20708956165933 605.9693281513343 1195.9174153747135 303.88750128816474
0.362341632332315 805.4495781180785 791.3072330842713 124.01305176184115 589.7124362837061 1176.9856009949222 299.94330139063476
0.37079876291681724 766.2716612474945 772.528515020124 116.30706107777705 573.9944444180777 1158.1023305908725 295.933807630263
0.3794532847236942 728.9497927345409 754.1321520343619 109.0372844912463 558.7340031576827 1139.2042030496245 291.85142180640935
0.3883098049059601 693.6800010735997 736.0763959906868 102.13756612061026 543.8187505983125 1120.1889498016035 287.6810990450831
0.39737303814856045 660.1440477431516 718.3505084811005 95.58263185157902 529.2226547300759 1101.058631325647 283.42785916099274
0.4066478091781854 627.9366644129004 700.956693089059 89.36438991979271 514.9549222187804 1081.8578564755296 279.1047976463306
0.41613905533167067 597.081641172556 683.8938415172265 83.47038692172434 501.01726465562194 1062.6218601878252 274.7224217359608
0.42585182918434145 567.7316856299317 667.1602165484762 77.88765707142123 487.4093642270336 1043.3830206484165 270.2903350260529
0.435791301239703 539.8360130037445 650.7602863766562 72.61311452125878 474.1491803933299 1024.192275539285 265.82165004200516
0.44596276268190954 513.2305343357531 634.7029353256016 67.65069758818301 461.2674148128094 1005.1134329764321 261.3319134021134
0.4563716281924754 487.8124258781449 618.982857348219 62.986011588813 448.75442606459376 986.1605769223662 256.8271984806475
0.46702343883273306 463.5680299667942 603.5663590472235 58.56777071048312 436.52137548791524 967.2502988854765 252.29500547550967
0.4779238649935595 440.48538844659953 588.4184649457796 54.343187213072106 424.47468393780633 948.2932469647503 247.72169259844227
0.489078709413959 418.5197686759662 573.5301114012121 50.29255958137501 412.5922846894919 929.286364258157 243.1099014704851
0.5004939102700954 397.6061102234353 558.9133376986939 46.42330302288443 400.91022701509155 910.2967232729884 238.47550691621328
