2.512564926921456e-01  2.518845024015761e-01  2.426890134013675e-01  4.290983595580362e-01 
2.600440463805269e-01  2.623608820438553e-01  2.518845024015761e-01  4.277697664383067e-01 
2.692341258492401e-01  2.723585388254944e-01  2.623608820438553e-01  4.268516283783973e-01 
2.788671376951619e-01  2.814867017274871e-01  2.723585388254944e-01  4.263932409330810e-01 
2.889915086690420e-01  2.913098584168271e-01  2.814867017274871e-01  4.264526253503199e-01 
2.996659322565071e-01  3.028506489307331e-01  2.913098584168271e-01  4.270990039224065e-01 
3.109624565593704e-01  3.152836030821333e-01  3.028506489307331e-01  4.284162054153055e-01 
3.229708184040094e-01  3.274380765699179e-01  3.152836030821333e-01  4.305074527092333e-01 
3.358046718853594e-01  3.403320278997237e-01  3.274380765699179e-01  4.335022598074068e-01 
3.496107826029917e-01  3.551313733118516e-01  3.403320278997237e-01  4.375666453232442e-01 
3.645830231577253e-01  3.707449018392288e-01  3.551313733118516e-01  4.429187398819441e-01 
3.809844474746250e-01  3.875478375868505e-01  3.707449018392288e-01  4.498535121106249e-01 
3.991835794004563e-01  4.066824300621537e-01  3.875478375868505e-01  4.587836109787896e-01 
4.197170410247933e-01  4.279083451664513e-01  4.066824300621537e-01  4.703101916761514e-01 
4.434040177939896e-01  4.525805415641893e-01  4.279083451664513e-01  4.853529135499421e-01 
4.715700334361349e-01  4.817442200482442e-01  4.525805415641893e-01  5.054047501825545e-01 
5.065193175088467e-01  5.180004951478316e-01  4.817442200482442e-01  5.330692245756006e-01 
5.526124147556725e-01  5.657044592544939e-01  5.180004951478316e-01  5.732735762209298e-01 
6.188128725292010e-01  6.340561302182255e-01  5.657044592544939e-01  6.360426058635036e-01 
7.234339336400764e-01  7.417498814365727e-01  6.340561302182255e-01  7.411253921594912e-01 
8.900821857851328e-01  9.125063190920879e-01  7.417498814365727e-01  9.117639453647272e-01 
1.118638725170553e+00  1.145416439955852e+00  9.125063190920879e-01  1.145004577310945e+00 
1.408246083639224e+00  1.439023044354876e+00  1.145416439955852e+00  1.438808011354175e+00 
1.772876642707076e+00  1.807005833443632e+00  1.439023044354876e+00  1.806901997813618e+00 
2.231919457406685e+00  2.268546120234292e+00  1.807005833443632e+00  2.268493585752599e+00 
2.809820122007121e+00  2.847827404433809e+00  2.268546120234292e+00  2.847803865318138e+00 
3.537353954165352e+00  3.575429998292624e+00  2.847827404433809e+00  3.575417040329468e+00 
4.453264783409341e+00  4.489729421709798e+00  3.575429998292624e+00  4.489723747161824e+00 
5.606328201282068e+00  5.639227741355437e+00  4.489729421709798e+00  5.639224605664491e+00 
7.057949039452280e+00  7.084860159325326e+00  5.639227741355437e+00  7.084858406100730e+00 
8.885431400914710e+00  8.903257075600738e+00  7.084860159325326e+00  8.903255923015706e+00 
1.118609538536538e+01  1.119072325021441e+01  8.903257075600738e+00  1.119072239534414e+01 
1.408245973938994e+01  1.406811851148238e+01  1.119072325021441e+01  1.406811755910768e+01 
1.772876642648626e+01  1.768659537977750e+01  1.406811851148238e+01  1.768659457341210e+01 
2.231919457406682e+01  2.223560931282562e+01  1.768659537977750e+01  2.223560817969689e+01 
2.809820122007122e+01  2.794937644554363e+01  2.223560931282562e+01  2.794937515676343e+01 
3.537353954165354e+01  3.511720700754685e+01  2.794937644554363e+01  3.511720535913983e+01 
4.453264783409344e+01  4.409020592727721e+01  3.511720700754685e+01  4.409020394858879e+01 
5.606328201282071e+01  5.528716665958095e+01  4.409020592727721e+01  5.528716416557589e+01 
7.057949039452285e+01  6.918636097276340e+01  5.528716665958095e+01  6.918635795269735e+01 
8.885431400914716e+01  8.630320596337454e+01  6.918636097276340e+01  8.630320231700138e+01 
1.118609538536538e+02  1.071200041972828e+02  8.630320596337454e+01  1.071199997897518e+02 
1.408245973938995e+02  1.319745593435189e+02  1.071200041972828e+02  1.319745549142642e+02 
1.772876642648627e+02  1.608504504428033e+02  1.319745593435189e+02  1.608504438005579e+02 
2.231919457406684e+02  1.931776378316674e+02  1.608504504428033e+02  1.931776378182630e+02 
2.809820122007124e+02  2.323612656779466e+02  1.931776378316674e+02  2.323612644996583e+02 
3.537353954165355e+02  2.799012115234497e+02  2.323612656779466e+02  2.799012109209900e+02 
4.453264783409346e+02  3.376330560365929e+02  2.799012115234497e+02  3.376330555204677e+02 
5.606328201282073e+02  4.078045355504937e+02  3.376330560365929e+02  4.078045351798278e+02 
7.057949039452287e+02  4.931696495780342e+02  4.078045355504937e+02  4.931696492965994e+02 
8.885431400914716e+02  5.971045469059665e+02  4.931696495780342e+02  5.971045466957346e+02 
1.118609538536538e+03  7.237502861997366e+02  5.971045469059665e+02  7.237502860416564e+02 
1.408245973938995e+03  8.781887705093726e+02  7.237502861997366e+02  8.781887703905873e+02 
1.772876642648627e+03  1.066659644978255e+03  8.781887705093726e+02  1.066659644888856e+03 
2.231919457406684e+03  1.296827792065761e+03  1.066659644978255e+03  1.296827791998422e+03 
2.809820122007124e+03  1.578113343895995e+03  1.296827792065761e+03  1.578113343845220e+03 
3.537353954165355e+03  1.922098962686963e+03  1.578113343895995e+03  1.922098962648643e+03 
4.453264783409346e+03  2.343032648892490e+03  1.922098962686963e+03  2.343032648863542e+03 
5.606328201282072e+03  2.858448685737008e+03  2.343032648892490e+03  2.858448685715121e+03 
7.057949039452287e+03  3.489934720732998e+03  2.858448685737008e+03  3.489934720716436e+03 
8.885431400914720e+03  4.264079671081246e+03  3.489934720732998e+03  4.264079671068702e+03 
4.448682233812729e-05  4.448712178730678e-05  3.533727827330351e-05  5.611863185240984e-02 
5.600559113144086e-05  5.600619778609638e-05  4.448712178730678e-05  5.700180091862655e-02 
7.050686187792495e-05  7.050803862163254e-05  5.600619778609638e-05  5.825389969936288e-02 
8.876288012398114e-05  8.876507766623738e-05  7.050803862163254e-05  6.000242557750949e-02 
1.117458454121193e-04  1.117497812149014e-04  8.876507766623738e-05  6.240751903234196e-02 
1.406796844517396e-04  1.406863606932737e-04  1.117497812149014e-04  6.566592298542120e-02 
1.771052296794798e-04  1.771156556313131e-04  1.406863606932737e-04  7.001373719877227e-02 
2.229622742051397e-04  2.229762533764839e-04  1.771156556313131e-04  7.572712223272947e-02 
2.806928728682695e-04  2.807053072361582e-04  2.229762533764839e-04  8.311985625323057e-02 
3.533713905633740e-04  3.533627720564266e-04  2.807053072361582e-04  9.253641935831769e-02 
4.448682233812731e-04  4.447831720290748e-04  3.533627720564266e-04  1.043392433358348e-01 
5.600559113144089e-04  5.597611367490655e-04  4.447831720290748e-04  1.188891523966523e-01 
7.050686187792498e-04  7.042851976213580e-04  5.597611367490655e-04  1.365189580937888e-01 
8.876288012398118e-04  8.858549365719941e-04  7.042851976213580e-04  1.575014914084668e-01 
1.117458454121193e-03  1.113909936737847e-03  8.858549365719941e-04  1.820146110709261e-01 
1.406796844517397e-03  1.400531714238147e-03  1.113909936737847e-03  2.101064830184989e-01 
1.771052296794799e-03  1.761112287529412e-03  1.400531714238147e-03  2.416645538396867e-01 
2.229622742051398e-03  2.215236608532823e-03  1.761112287529412e-03  2.763913490931271e-01 
2.806928728682696e-03  2.787878338385713e-03  2.215236608532823e-03  3.137898022178945e-01 
3.533713905633742e-03  3.510659837623656e-03  2.787878338385713e-03  3.531603741563593e-01 
4.448682233812734e-03  4.423158250152204e-03  3.510659837623656e-03  3.936117085604547e-01 
